listing_id,vote_sentiment_positive_count,vote_sentiment_negative_count,vote_sentiment_positive_percent,vote_sentiment_positivity,high_conf_sentiment_positive_count,high_conf_sentiment_negative_count,high_conf_sentiment_positive_percent,high_conf_sentiment_positivity,long_conf_sentiment_positive_count,long_conf_sentiment_negative_count,long_conf_sentiment_positive_percent,long_conf_sentiment_positivity,classified_sentiment_positive_count,classified_sentiment_negative_count,classified_sentiment_positive_percent,classified_sentiment_positivity,latitude,longitude,review_scores_rating,host_name,listing_url,name,accommodates,price,property_type,room_type,number_of_reviews,minimum_nights,maximum_nights,
32809096,11,11,0.5,0,16,6,0.727272727,1,12,10,0.545454545,0,13,8,0.619047619,0,30.2513,-97.7495,89,Sonder (Austin),https://www.airbnb.com/rooms/32809096,Sonder | South Congress | Spacious 2BR + Balcony,6,104,Apartment,Entire home/apt,22,2,1125,
33929934,3,1,0.75,1,4,,1,1,3,1,0.75,1,3,1,0.75,1,30.285,-97.717,80,Plushy,https://www.airbnb.com/rooms/33929934,Stylish & Modern Condo in Downtown Austin Near UT!,5,79,Condominium,Entire home/apt,4,2,1125,
238657,37,38,0.493333333,0,64,11,0.853333333,1,58,17,0.773333333,1,61,14,0.813333333,1,30.2537,-97.7567,100,Kerry,https://www.airbnb.com/rooms/238657,Hill House in Wonderful Bouldin!,6,150,House,Entire home/apt,75,2,760,
1836617,15,9,0.625,0,20,4,0.833333333,1,17,7,0.708333333,1,19,5,0.791666667,1,30.2373,-97.8832,100,Natalie,https://www.airbnb.com/rooms/1836617,"Private 30 acre ranch, 15 minutes to downtown.",16,1380,House,Entire home/apt,26,3,1125,
2200205,66,44,0.6,0,92,18,0.836363636,1,81,29,0.736363636,1,86,24,0.781818182,1,30.2464,-97.7511,98,Nan,https://www.airbnb.com/rooms/2200205,Luxury Apartment - Right in the Heart of SoCo,3,99,Apartment,Entire home/apt,110,2,35,
2336937,15,29,0.340909091,0,34,10,0.772727273,1,31,13,0.704545455,1,34,10,0.772727273,1,30.3262,-97.6814,94,Chalu,https://www.airbnb.com/rooms/2336937,!Master room & Private Bath - 10 mins to downtown,2,65,House,Private room,44,1,7,
2594010,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2538,-97.7654,80,Benjamin,https://www.airbnb.com/rooms/2594010,NEW! Private Bedroom in '04 Zilker Paradise!,2,89,Apartment,Private room,1,2,1125,
2702956,141,160,0.468438538,0,242,59,0.803986711,1,216,85,0.717607973,1,228,73,0.757475083,1,30.2736,-97.7188,96,Angel,https://www.airbnb.com/rooms/2702956,Xeriscape Bungalow in Hip E. Austin,8,125,Bungalow,Entire home/apt,305,31,90,
3947145,15,24,0.384615385,0,31,8,0.794871795,1,31,8,0.794871795,1,32,7,0.820512821,1,30.3138,-97.7238,99,Brittany,https://www.airbnb.com/rooms/3947145,Historic Hyde Park Hideout,3,95,Bungalow,Entire home/apt,40,1,9,
5272994,15,6,0.714285714,1,19,2,0.904761905,1,10,11,0.476190476,0,15,6,0.714285714,1,30.2952,-97.7553,100,Ken & Mary Beth,https://www.airbnb.com/rooms/5272994,Historic Stone Country House with Backyard Terrace,8,795,House,Entire home/apt,22,2,1125,
5415038,1,2,0.333333333,0,1,2,0.333333333,0,1,2,0.333333333,0,1,2,0.333333333,0,30.2687,-97.7351,100,Charley,https://www.airbnb.com/rooms/5415038,Red River Cultural District Loft,6,500,Apartment,Entire home/apt,3,2,1125,
5433681,1,2,0.333333333,0,1,2,0.333333333,0,2,1,0.666666667,0,2,1,0.666666667,0,30.2911,-97.6675,100,Josh,https://www.airbnb.com/rooms/5433681,2BR Loft in East Austin Studio Home,4,160,House,Private room,3,2,1125,
5457288,112,100,0.528301887,0,164,47,0.777251185,1,147,65,0.693396226,0,154,57,0.72985782,1,30.3333,-97.7368,99,Annemarie,https://www.airbnb.com/rooms/5457288,The Skylight Modern,4,115,Guesthouse,Entire home/apt,213,1,1125,
5500000,40,49,0.449438202,0,65,24,0.730337079,1,52,37,0.584269663,0,59,30,0.662921348,0,30.2808,-97.6776,94,Julian,https://www.airbnb.com/rooms/5500000,Cozy Room In Newly Built Home,2,41,House,Private room,90,1,200,
7340301,,5,0,0,5,,1,1,5,,1,1,5,,1,1,30.2656,-97.7448,84,Stafford,https://www.airbnb.com/rooms/7340301,1 Bed Luxury Apt. @ Ashton Austin,2,199,Apartment,Entire home/apt,6,14,1125,
7932066,5,5,0.5,0,6,4,0.6,0,5,5,0.5,0,4,6,0.4,0,30.2478,-97.744,98,Mark,https://www.airbnb.com/rooms/7932066,Filmmaker High-end Luxury  1/1 Condo,3,139,Condominium,Entire home/apt,11,14,365,
8247541,3,3,0.5,0,4,2,0.666666667,0,5,1,0.833333333,1,5,1,0.833333333,1,30.2643,-97.7289,100,Anna,https://www.airbnb.com/rooms/8247541,7th Street Alley Flat East Downtown,2,160,Bungalow,Entire home/apt,7,2,28,
9845536,2,8,0.2,0,7,3,0.7,0,8,2,0.8,1,7,3,0.7,0,30.3101,-97.7488,92,John,https://www.airbnb.com/rooms/9845536,Beautiful Rosedale Craftsman Home,8,699,House,Entire home/apt,10,1,1125,
17103933,122,146,0.455223881,0,225,43,0.839552239,1,189,79,0.705223881,1,204,62,0.766917293,1,30.3289,-97.7317,99,Erin And Robert,https://www.airbnb.com/rooms/17103933,Cloud Cottage: Private Guesthouse,2,60,Guesthouse,Entire home/apt,268,1,14,
17155476,3,6,0.333333333,0,5,4,0.555555556,0,5,4,0.555555556,0,5,4,0.555555556,0,30.176,-97.8317,96,Steven,https://www.airbnb.com/rooms/17155476,Beautiful Modern and Spacious Duplex-South Austin,7,75,Townhouse,Entire home/apt,9,1,1125,
17240128,3,,1,1,1,2,0.333333333,0,1,2,0.333333333,0,2,1,0.666666667,0,30.2644,-97.7205,100,Alfred,https://www.airbnb.com/rooms/17240128,Room in bohemian house in unbeatable location,2,59,House,Private room,3,5,1125,
17624098,57,77,0.425373134,0,109,24,0.819548872,1,104,30,0.776119403,1,109,24,0.819548872,1,30.2831,-97.623,97,Barrett At Community First! Village,https://www.airbnb.com/rooms/17624098,Airstream at MLF Community First Village,4,78,Camper/RV,Entire home/apt,134,1,1125,
18266097,13,25,0.342105263,0,31,7,0.815789474,1,31,7,0.815789474,1,30,8,0.789473684,1,30.2646,-97.7486,98,The Lux Haus,https://www.airbnb.com/rooms/18266097,Truly Experience Austin in Style with this Luxury Unit!,4,234,Apartment,Entire home/apt,38,1,548,
19118970,27,25,0.519230769,0,37,15,0.711538462,1,29,23,0.557692308,0,32,20,0.615384615,0,30.2526,-97.7234,98,Drew,https://www.airbnb.com/rooms/19118970,"Private Entry Suite w Office, WiFi/HDTV, Free Park",3,69,Guest suite,Private room,52,2,7,
20653149,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2373,-97.7586,100,Alejandro,https://www.airbnb.com/rooms/20653149,Private bedroom in SoCo,2,50,Condominium,Private room,2,1,5,
20746326,17,22,0.435897436,0,33,6,0.846153846,1,28,11,0.717948718,1,32,7,0.820512821,1,30.2614,-97.772,98,Rose,https://www.airbnb.com/rooms/20746326,Zilker Desert Hippie Bungalow,2,100,Townhouse,Private room,40,1,1125,
20943467,4,4,0.5,0,7,1,0.875,1,4,4,0.5,0,6,2,0.75,1,30.241,-97.7323,95,Natasha,https://www.airbnb.com/rooms/20943467,Sunny Central Flat,4,97,Condominium,Entire home/apt,8,4,35,
23247128,10,31,0.243902439,0,29,12,0.707317073,1,30,11,0.731707317,1,29,12,0.707317073,1,30.23,-97.8345,97,Josh,https://www.airbnb.com/rooms/23247128,Studio in South Austin,3,110,Apartment,Entire home/apt,41,1,7,
23274995,27,33,0.45,0,45,15,0.75,1,38,22,0.633333333,0,42,18,0.7,0,30.3178,-97.6938,99,Chad,https://www.airbnb.com/rooms/23274995,Small but Mighty Studio!,2,50,Guesthouse,Entire home/apt,60,2,1124,
23540097,38,31,0.550724638,0,60,9,0.869565217,1,46,23,0.666666667,0,50,19,0.724637681,1,30.3186,-97.7035,99,Charmaine,https://www.airbnb.com/rooms/23540097,Shower!Sleep! Do you in Austin!!! Perfect spot!!!,2,40,Apartment,Private room,69,1,10,
23579624,25,35,0.416666667,0,50,10,0.833333333,1,43,17,0.716666667,1,43,17,0.716666667,1,30.2787,-97.7069,98,Lee,https://www.airbnb.com/rooms/23579624,Brand New Luxurious Dual-Master Entire House,4,175,House,Entire home/apt,60,3,90,
23597162,12,12,0.5,0,21,3,0.875,1,15,9,0.625,0,15,9,0.625,0,30.2504,-97.7245,91,Andre,https://www.airbnb.com/rooms/23597162,East Austin Art House & Crashpad,13,420,House,Entire home/apt,24,2,1125,
24139113,1,4,0.2,0,3,2,0.6,0,2,3,0.4,0,3,2,0.6,0,30.2719,-97.7468,100,Eric,https://www.airbnb.com/rooms/24139113,Downtown Austin - 2 Bedroom Condo,6,265,Serviced apartment,Entire home/apt,5,2,7,
27341873,13,14,0.481481481,0,25,2,0.925925926,1,18,9,0.666666667,0,20,7,0.740740741,1,30.4194,-97.9202,98,Lori,https://www.airbnb.com/rooms/27341873,Stunning Lake House with View for Large Groups,12,325,House,Entire home/apt,27,3,1125,
27676933,1,2,0.333333333,0,3,,1,1,3,,1,1,3,,1,1,30.2843,-97.7705,100,Megan,https://www.airbnb.com/rooms/27676933,Lovely Room - Walking distance to Zilker Park,2,250,House,Private room,4,2,1125,
27950282,15,13,0.535714286,0,23,5,0.821428571,1,18,10,0.642857143,0,23,5,0.821428571,1,30.343,-97.74,90,Luke,https://www.airbnb.com/rooms/27950282,Car Aficionado's Tiny House in Central ATX - COZY!,2,75,Tiny house,Entire home/apt,29,1,1125,
28438759,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2976,-97.6804,100,Lex,https://www.airbnb.com/rooms/28438759,Darling Oasis,8,350,House,Entire home/apt,1,1,14,
28688485,1,4,0.2,0,3,2,0.6,0,3,2,0.6,0,3,2,0.6,0,30.2635,-97.7462,100,David,https://www.airbnb.com/rooms/28688485,"Luxury Sky Loft, Best Location",2,199,Apartment,Entire home/apt,7,3,1125,
29850096,11,21,0.34375,0,29,3,0.90625,1,26,6,0.8125,1,27,5,0.84375,1,30.2659,-97.7429,97,Allyn,https://www.airbnb.com/rooms/29850096,"Uptown Downtown, 6th Street,  near Rainey District",10,250,House,Entire home/apt,32,2,5,
30588976,5,14,0.263157895,0,16,2,0.888888889,1,14,5,0.736842105,1,14,4,0.777777778,1,30.2354,-97.7251,88,Dormigo,https://www.airbnb.com/rooms/30588976,Dormigo Relaxing Two-Bedroom 5-minute drive from South Congress,6,29,Apartment,Entire home/apt,19,1,1125,
31568929,9,12,0.428571429,0,18,3,0.857142857,1,18,3,0.857142857,1,17,4,0.80952381,1,30.2093,-97.7745,99,Sonder (Austin),https://www.airbnb.com/rooms/31568929,Sonder | West Congress | Bold 1BR + Balcony,4,97,Apartment,Entire home/apt,21,2,1125,
32505830,3,5,0.375,0,5,3,0.625,0,5,3,0.625,0,5,3,0.625,0,30.2638,-97.7639,98,Zack,https://www.airbnb.com/rooms/32505830,Treehouse Vibe in Perfect Zilker Park Location,6,125,House,Entire home/apt,8,2,1125,
32574329,7,1,0.875,1,8,,1,1,3,5,0.375,0,4,4,0.5,0,30.4244,-97.7759,100,David,https://www.airbnb.com/rooms/32574329,"Modern Austin Hacienda w/ pool, cabana, fire pit",6,375,House,Entire home/apt,8,3,1125,
32813630,5,5,0.5,0,8,2,0.8,1,9,1,0.9,1,8,2,0.8,1,30.2401,-97.979,100,Ann,https://www.airbnb.com/rooms/32813630,Guest House at The Lookout,5,125,Guesthouse,Entire home/apt,10,2,31,
32871278,2,3,0.4,0,5,,1,1,3,2,0.6,0,3,2,0.6,0,30.3805,-97.9389,100,Sandy,https://www.airbnb.com/rooms/32871278,Hill country townhome minutes to Lake Travis,4,75,Townhouse,Entire home/apt,5,5,1125,
32917302,3,5,0.375,0,5,3,0.625,0,5,3,0.625,0,7,1,0.875,1,30.3135,-97.7337,85,Paresh,https://www.airbnb.com/rooms/32917302,Newly furnished luxury apartment close to downtown,4,296,Apartment,Entire home/apt,8,1,1125,
35134394,3,4,0.428571429,0,7,,1,1,6,1,0.857142857,1,6,1,0.857142857,1,30.2425,-97.7247,91,Rachel,https://www.airbnb.com/rooms/35134394,Trendy Riverside Apartment on Lady Bird Lake,4,85,Apartment,Entire home/apt,7,1,6,
35163984,4,5,0.444444444,0,9,,1,1,9,,1,1,9,,1,1,30.3565,-97.7298,100,Royce,https://www.airbnb.com/rooms/35163984,"Sunrise Room in the Austin, tx Artbnb",2,40,House,Private room,9,1,1125,
35388289,17,17,0.5,0,29,5,0.852941176,1,25,9,0.735294118,1,28,6,0.823529412,1,30.3102,-97.7515,100,Stephen & Noelle,https://www.airbnb.com/rooms/35388289,Modern & Spacious Casita in Beautiful Rosedale,5,101,Guesthouse,Entire home/apt,34,2,31,
342243,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.417,-97.7544,100,Teresa,https://www.airbnb.com/rooms/342243,Spacious Private Master Suite by the Month.,1,32,House,Private room,2,31,120,
540377,6,,1,1,6,,1,1,3,3,0.5,0,4,2,0.666666667,0,30.2495,-97.7461,100,John,https://www.airbnb.com/rooms/540377,Beautiful SoCo House near downtown,5,255,House,Entire home/apt,6,3,14,
4333425,30,27,0.526315789,0,47,9,0.839285714,1,38,19,0.666666667,0,43,13,0.767857143,1,30.2241,-97.7997,97,Molly,https://www.airbnb.com/rooms/4333425,Close to Everything & On a Creek,8,275,House,Entire home/apt,57,2,1125,
4991727,14,18,0.4375,0,27,4,0.870967742,1,25,7,0.78125,1,26,5,0.838709677,1,30.2516,-97.7569,96,Nick,https://www.airbnb.com/rooms/4991727,4BR Gorgeous deck walk to downtown!,8,475,House,Entire home/apt,33,2,1125,
5451143,10,3,0.769230769,1,11,2,0.846153846,1,5,8,0.384615385,0,8,5,0.615384615,0,30.3099,-97.701,98,Lola,https://www.airbnb.com/rooms/5451143,Beachy Bedroom in Central Austin Close to Downtown,2,75,House,Private room,13,3,1125,
5702254,4,3,0.571428571,0,5,2,0.714285714,1,2,5,0.285714286,0,4,3,0.571428571,0,30.1737,-97.8239,100,Mike,https://www.airbnb.com/rooms/5702254,Professional's Monthly Room Rental,1,22,House,Private room,7,31,1125,
6690195,5,4,0.555555556,0,8,1,0.888888889,1,8,1,0.888888889,1,8,1,0.888888889,1,30.2197,-97.7701,80,Tara,https://www.airbnb.com/rooms/6690195,Cozy 1 bedroom Soco Apt,3,69,Apartment,Entire home/apt,10,1,1125,
6854195,52,67,0.43697479,0,92,25,0.786324786,1,79,40,0.663865546,0,84,33,0.717948718,1,30.2708,-97.7282,97,Anita And Oliver,https://www.airbnb.com/rooms/6854195,Austin Downtown Tiny House,4,149,Guesthouse,Entire home/apt,119,2,30,
7143120,20,3,0.869565217,1,22,1,0.956521739,1,14,9,0.608695652,0,15,8,0.652173913,0,30.3455,-97.8594,99,Peggy,https://www.airbnb.com/rooms/7143120,Hip New Loft Apartment Lake Austin,2,75,Guesthouse,Entire home/apt,24,4,365,
8612362,50,68,0.423728814,0,92,26,0.779661017,1,77,41,0.652542373,0,80,38,0.677966102,0,30.3178,-97.7413,95,Dana,https://www.airbnb.com/rooms/8612362,Walkable. Central. Quiet. Home.,2,66,Guesthouse,Entire home/apt,118,2,1125,
9113180,66,44,0.6,0,95,15,0.863636364,1,81,29,0.736363636,1,89,21,0.809090909,1,30.2771,-97.7188,98,Sue,https://www.airbnb.com/rooms/9113180,Relax in an Executive Studio Guesthouse,2,100,Guesthouse,Entire home/apt,110,2,1125,
9803347,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2412,-97.7532,100,Michelle,https://www.airbnb.com/rooms/9803347,Sleek Space in the Heart of SOCO!,2,79,Condominium,Entire home/apt,4,90,1124,
9813603,2,2,0.5,0,3,1,0.75,1,2,2,0.5,0,2,2,0.5,0,30.2473,-97.7321,90,Adan,https://www.airbnb.com/rooms/9813603,Cozy Riverwalk Apartment,6,400,Apartment,Entire home/apt,7,3,1125,
11016882,35,33,0.514705882,0,57,10,0.850746269,1,52,16,0.764705882,1,55,12,0.820895522,1,30.2606,-97.6994,95,Ryan,https://www.airbnb.com/rooms/11016882,Cozy East Side Bungalow. Perfect location.,9,400,House,Entire home/apt,68,3,90,
11531248,5,1,0.833333333,1,5,1,0.833333333,1,3,3,0.5,0,3,3,0.5,0,30.3117,-97.7192,97,Colleen,https://www.airbnb.com/rooms/11531248,Hyde Park sassifrass,2,65,House,Private room,6,2,1125,
11584119,1,2,0.333333333,0,3,,1,1,3,,1,1,3,,1,1,30.2873,-97.7481,87,Jacek,https://www.airbnb.com/rooms/11584119,"SXSW - 5min to DT, W/parking spot!",4,99,Apartment,Entire home/apt,3,2,1125,
12431608,56,60,0.482758621,0,101,15,0.870689655,1,79,37,0.681034483,0,91,25,0.784482759,1,30.2424,-97.7628,96,Whitney,https://www.airbnb.com/rooms/12431608,NEW Modern Farmhouse-78704 Near SOCO and Lake,4,149,House,Entire home/apt,116,2,30,
14870509,21,17,0.552631579,0,28,10,0.736842105,1,22,16,0.578947368,0,23,15,0.605263158,0,30.2457,-97.7544,100,Franklin,https://www.airbnb.com/rooms/14870509,Cozy Glamping Steps from Trendy South Congress Ave,2,139,Camper/RV,Entire home/apt,40,2,1125,
16704699,4,13,0.235294118,0,12,5,0.705882353,1,10,7,0.588235294,0,11,6,0.647058824,0,30.3729,-97.9379,93,TurnKey Vacation Rentals,https://www.airbnb.com/rooms/16704699,4BR/2BA SPECIAL DISCOUNTS! Cottage at Lake Austin,10,142,House,Entire home/apt,18,2,1125,
16984166,2,2,0.5,0,3,1,0.75,1,3,1,0.75,1,4,,1,1,30.2624,-97.805,100,Naveen,https://www.airbnb.com/rooms/16984166,"Large luxury house,close to downtown, Zilker (ACL)",8,550,House,Entire home/apt,4,3,10,
17341453,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,30.2388,-97.7416,100,Mallory,https://www.airbnb.com/rooms/17341453,CLOSE TO DOWNTOWN /SXSW - Eclectic & comfy 1BD,3,200,Apartment,Entire home/apt,2,2,1125,
17793570,6,1,0.857142857,1,6,1,0.857142857,1,3,4,0.428571429,0,5,2,0.714285714,1,30.454,-97.7848,100,Sharyn,https://www.airbnb.com/rooms/17793570,The Anchor Room @ The Sanctuary,2,35,House,Private room,8,2,30,
18111120,33,34,0.492537313,0,53,14,0.791044776,1,49,18,0.731343284,1,55,11,0.833333333,1,30.2814,-97.7584,98,Maggie,https://www.airbnb.com/rooms/18111120,"Authentic ATX, funky, walkable",2,81,Apartment,Entire home/apt,67,1,1125,
19038266,4,5,0.444444444,0,6,3,0.666666667,0,7,2,0.777777778,1,6,3,0.666666667,0,30.3237,-97.7194,100,Singer,https://www.airbnb.com/rooms/19038266,Hip Central Austin House w/ Queen Bed,2,165,House,Entire home/apt,9,4,14,
20442917,,2,0,0,,2,0,0,,2,0,0,,2,0,0,30.2246,-97.7257,90,Amber,https://www.airbnb.com/rooms/20442917,The pink room,1,19,Other,Private room,2,1,1125,
20730545,9,9,0.5,0,16,2,0.888888889,1,15,3,0.833333333,1,17,1,0.944444444,1,30.2224,-97.7432,100,Shawn,https://www.airbnb.com/rooms/20730545,Book your ACL stay! *HUGE 3 bed/2 bath apartment*,8,150,Apartment,Entire home/apt,18,2,7,
21045559,34,28,0.548387097,0,55,7,0.887096774,1,42,20,0.677419355,0,48,14,0.774193548,1,30.3108,-97.6963,99,Monica,https://www.airbnb.com/rooms/21045559,Charming & Private Windsor Park Bedroom,2,45,House,Private room,62,1,4,
21219412,49,60,0.449541284,0,88,20,0.814814815,1,71,38,0.651376147,0,85,23,0.787037037,1,30.2547,-97.6851,93,Asad & Nisreen,https://www.airbnb.com/rooms/21219412,Thrifty + comfortable studio near AUS and downtown,3,64,Apartment,Entire home/apt,109,1,1125,
21963671,35,43,0.448717949,0,58,20,0.743589744,1,58,20,0.743589744,1,57,21,0.730769231,1,30.3292,-97.7425,99,Alan,https://www.airbnb.com/rooms/21963671,Stylish Upscale Guesthouse in Great Location,4,115,Guesthouse,Entire home/apt,78,2,30,
22925839,26,57,0.313253012,0,68,15,0.819277108,1,56,27,0.674698795,0,59,24,0.710843373,1,30.1803,-97.7734,96,Abi,https://www.airbnb.com/rooms/22925839,Mod Chic Austin Apt.,2,64,Apartment,Private room,83,1,1125,
27573867,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2683,-97.7192,100,Christi Lou,https://www.airbnb.com/rooms/27573867,Stay weird! Couple Crash Spot in Hip Eastside Home,2,100,House,Private room,1,1,1125,
28799122,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,30.2618,-97.7251,100,Erika,https://www.airbnb.com/rooms/28799122,Private Room on 6th Street,2,70,Apartment,Private room,2,1,30,
30370615,2,1,0.666666667,0,2,1,0.666666667,0,1,2,0.333333333,0,,3,0,0,30.271,-97.7483,87,Brooke,https://www.airbnb.com/rooms/30370615,Wyndham Austin- 2 bdrm Presidential,6,199,Condominium,Entire home/apt,3,3,7,
35081882,3,3,0.5,0,3,3,0.5,0,1,5,0.166666667,0,2,4,0.333333333,0,30.3045,-97.7152,93,Daniel,https://www.airbnb.com/rooms/35081882,Cozy private bedroom just 4 miles from downtown,2,35,Apartment,Private room,7,1,14,
35187808,4,3,0.571428571,0,4,3,0.571428571,0,5,2,0.714285714,1,5,2,0.714285714,1,30.2691,-97.7305,100,Sonder (Austin),https://www.airbnb.com/rooms/35187808,Sonder | East Eleventh | Bright 2BR + Pool,6,167,Apartment,Entire home/apt,7,2,1125,
35670369,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2527,-97.9172,100,Jackie,https://www.airbnb.com/rooms/35670369,Downstairs studio in the Texas Hill Country,2,55,House,Private room,1,1,1125,
37247817,2,,1,1,2,,1,1,1,1,0.5,0,2,,1,1,30.3884,-97.6923,100,Saeed,https://www.airbnb.com/rooms/37247817,Spacious DownToEarth House @Austin,12,120,House,Entire home/apt,2,2,30,
37324,15,18,0.454545455,0,25,8,0.757575758,1,22,11,0.666666667,0,24,9,0.727272727,1,30.4303,-97.6913,98,Chris,https://www.airbnb.com/rooms/37324,furnished bedroom and full bath,1,35,House,Private room,33,30,730,
1267100,14,15,0.482758621,0,19,10,0.655172414,0,20,9,0.689655172,0,21,8,0.724137931,1,30.2504,-97.7679,99,Mary,https://www.airbnb.com/rooms/1267100,Spacious Family Vacation Compound in Zilker with Two Houses,14,795,House,Entire home/apt,29,3,30,
2374311,5,2,0.714285714,1,6,1,0.857142857,1,4,3,0.571428571,0,5,2,0.714285714,1,30.2628,-97.7139,100,Mike And Crystal,https://www.airbnb.com/rooms/2374311,SXSW Home,6,275,House,Entire home/apt,7,3,1125,
4196884,31,19,0.62,0,41,9,0.82,1,34,16,0.68,0,36,13,0.734693878,1,30.2798,-97.765,99,Brooke,https://www.airbnb.com/rooms/4196884,Clarksville Cottage -  1.5BR/1BA,4,218,House,Entire home/apt,50,1,365,
5509230,80,63,0.559440559,0,119,24,0.832167832,1,94,49,0.657342657,0,100,43,0.699300699,0,30.3068,-97.7538,94,Micki,https://www.airbnb.com/rooms/5509230,Charming Central Austin Sunroom,4,47,House,Private room,144,30,1125,
5641624,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2917,-97.7449,100,Diana,https://www.airbnb.com/rooms/5641624,"Private Room , Minutes from SXSW!",3,150,Apartment,Private room,1,1,1125,
7859552,3,1,0.75,1,4,,1,1,3,1,0.75,1,4,,1,1,30.2986,-97.7314,100,Rocky,https://www.airbnb.com/rooms/7859552,Austin University Area Cool House,6,160,House,Entire home/apt,4,300,335,
8666980,102,67,0.603550296,0,139,29,0.827380952,1,110,59,0.650887574,0,122,46,0.726190476,1,30.3194,-97.7193,99,Nadia,https://www.airbnb.com/rooms/8666980,Backyard Austin Casita-safe/cool NorthLoop area.,2,69,Guesthouse,Entire home/apt,169,1,365,
9737869,23,28,0.450980392,0,42,9,0.823529412,1,38,13,0.745098039,1,40,11,0.784313725,1,30.239,-97.763,96,Christopher,https://www.airbnb.com/rooms/9737869,The Cozy Studio (extended stay friendly),4,89,Guesthouse,Entire home/apt,52,2,180,
10273573,1,1,0.5,0,2,,1,1,1,1,0.5,0,2,,1,1,30.2929,-97.7444,80,Stephanie,https://www.airbnb.com/rooms/10273573,Cozy apartment near downtown!,5,150,Apartment,Entire home/apt,2,3,1125,
11510915,9,6,0.6,0,12,3,0.8,1,9,6,0.6,0,12,3,0.8,1,30.2298,-97.718,96,Lisa,https://www.airbnb.com/rooms/11510915,"Austin Abode, Minutes to Downtown!",3,45,House,Private room,15,1,14,
12288101,12,2,0.857142857,1,11,3,0.785714286,1,6,8,0.428571429,0,8,6,0.571428571,0,30.2048,-97.7866,99,Todd,https://www.airbnb.com/rooms/12288101,SXSW-NearZilker/Dwntwn-Relaxing Stay Relaxing Home,3,90,House,Private room,14,2,1125,
12291238,13,13,0.5,0,22,4,0.846153846,1,19,7,0.730769231,1,19,7,0.730769231,1,30.2448,-97.7519,92,Nathaniel,https://www.airbnb.com/rooms/12291238,House right off South Congress,4,125,House,Entire home/apt,26,2,1125,
13828639,7,3,0.7,0,8,2,0.8,1,7,3,0.7,0,7,3,0.7,0,30.3155,-97.7357,98,Vivien,https://www.airbnb.com/rooms/13828639,"Contemporary, Clean, Convenient",2,130,Apartment,Entire home/apt,10,2,14,
14949492,26,25,0.509803922,0,40,10,0.8,1,35,16,0.68627451,0,37,13,0.74,1,30.3066,-97.6951,100,Leslie,https://www.airbnb.com/rooms/14949492,Cozy doll house studio in Windsor Park,2,90,Guesthouse,Entire home/apt,51,3,29,
15665823,19,18,0.513513514,0,30,7,0.810810811,1,29,8,0.783783784,1,29,8,0.783783784,1,30.2632,-97.7138,99,Hostel 512,https://www.airbnb.com/rooms/15665823,Modern Compound w/ AMAZING outdoor area! Sleeps 36,16,2899,House,Entire home/apt,37,2,1125,
18582845,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.3281,-97.7598,100,Chris,https://www.airbnb.com/rooms/18582845,Beautiful centrally located guest house in Austin,5,250,House,Entire home/apt,1,2,7,
19083085,1,,1,1,,1,0,0,,1,0,0,,1,0,0,30.2553,-97.782,100,Jonathan,https://www.airbnb.com/rooms/19083085,"Barton Hills Modern, walk to ACL!",10,950,House,Entire home/apt,1,1,1125,
19908226,5,9,0.357142857,0,10,4,0.714285714,1,7,7,0.5,0,8,6,0.571428571,0,30.2115,-97.8139,97,Norense,https://www.airbnb.com/rooms/19908226,Quiet & relaxing cozy apartment in South Austin,5,54,Apartment,Entire home/apt,14,2,1125,
21134786,20,28,0.416666667,0,38,10,0.791666667,1,33,15,0.6875,0,34,14,0.708333333,1,30.264,-97.7309,90,David,https://www.airbnb.com/rooms/21134786,"East 6th Hidden Casita , best location",5,250,Apartment,Entire home/apt,48,2,1125,
21203418,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2964,-97.7737,100,TurnKey Vacation Rentals,https://www.airbnb.com/rooms/21203418,6BR/8BA Historic LBJ Estate near Lake Austin,12,3134,House,Entire home/apt,1,4,1125,
22978720,9,6,0.6,0,13,2,0.866666667,1,12,3,0.8,1,12,3,0.8,1,30.2385,-97.7647,99,Yolotl,https://www.airbnb.com/rooms/22978720,"Room in Condo, s. central Austin, Families Welcome",2,89,Townhouse,Private room,15,1,100,
23166868,7,13,0.35,0,17,3,0.85,1,14,6,0.7,0,14,6,0.7,0,30.2868,-97.9171,95,Renters Club,https://www.airbnb.com/rooms/23166868,Paisley Place,18,4000,House,Entire home/apt,20,3,365,
